user_id,gender,neighborhoods,type_service,registration_channel,registration_date,birth_date,system_operation
115622,M,Chelsea,normal,Google,2020-04-09,2000-06-12,Android
115627,M,Chelsea,normal,Instagram,2020-05-11,1996-01-04,Android
115647,M,Chelsea,premium,Google,2020-05-25,2002-08-27,Android
115658,F,Chelsea,normal,Instagram,2020-05-21,1997-01-04,Android
115670,F,Chelsea,normal,Instagram,2020-04-10,2002-07-28,Android
115675,F,Chelsea,normal,Instagram,2020-04-16,1997-01-04,Android
115720,F,Chelsea,premium,Facebook,2020-04-20,1998-04-17,Android
115739,F,Chelsea,premium,Instagram,2020-05-27,1996-07-18,Android
115744,M,Chelsea,normal,Google,2020-05-18,1998-11-28,Android
115763,M,Chelsea,normal,Instagram,2020-05-24,1999-02-23,Android
115767,M,Chelsea,normal,Promotional code,2020-05-03,1995-09-05,Android
115802,M,Chelsea,premium,Recommendation,2020-04-01,1998-06-02,Android
115818,F,Chelsea,normal,Google,2020-04-18,1997-09-23,Android
115834,F,Chelsea,premium,Google,2020-04-28,1995-03-07,Android
115854,M,Chelsea,premium,Google,2020-04-05,1996-09-22,Android
115859,M,Chelsea,premium,Instagram,2020-05-02,2000-10-03,Android
115865,M,Chelsea,premium,Google,2020-05-09,1996-07-03,Android
115873,M,Chelsea,normal,Facebook,2020-04-12,2000-04-22,Android
115876,M,Chelsea,normal,Instagram,2020-05-24,2001-10-05,Android
115877,M,Chelsea,premium,Facebook,2020-04-29,1999-06-06,Android
115904,M,Chelsea,premium,Facebook,2020-05-28,1995-04-08,Android
115913,M,Chelsea,premium,Google,2020-04-11,2001-05-09,Web
115939,F,Chelsea,normal,Google,2020-05-28,2000-08-24,Android
115940,M,Chelsea,normal,Google,2020-05-07,2000-06-05,Android
115944,F,Chelsea,normal,Instagram,2020-04-02,1997-04-24,Android
115958,M,Chelsea,normal,Google,2020-04-15,1998-06-16,Android
115961,F,Chelsea,normal,Recommendation,2020-05-28,1998-09-23,Android
115969,F,Chelsea,premium,Instagram,2020-04-23,2002-08-27,IOS
115970,M,Chelsea,premium,Google,2020-05-04,2000-02-17,Android
115986,F,Chelsea,normal,Facebook,2020-04-09,1998-05-21,Android
115987,F,Chelsea,normal,Google,2020-04-19,1996-09-13,Android
116000,M,Chelsea,normal,Promotional code,2020-05-15,1999-07-29,Android
116008,F,Chelsea,normal,Marketplace,2020-04-02,1998-10-04,Android
116011,F,Chelsea,normal,Marketplace,2020-04-26,1996-07-15,Android
116015,F,Chelsea,normal,Google,2020-04-09,1998-02-03,Android
116037,M,Chelsea,normal,Google,2020-05-01,2001-12-10,Android
116050,M,Chelsea,normal,Marketplace,2020-05-12,2001-03-09,Android
116070,F,Chelsea,normal,Facebook,2020-05-29,1998-03-29,Android
116071,F,Chelsea,premium,Facebook,2020-05-11,1996-11-25,Android
116073,M,Chelsea,normal,Google,2020-04-22,1999-04-04,Android
116096,F,Chelsea,premium,Google,2020-04-25,1998-03-30,Web
116106,F,Chelsea,normal,Facebook,2020-04-19,2002-12-26,Web
116117,M,Chelsea,normal,Google,2020-04-24,2002-12-11,Android
116122,M,Chelsea,normal,Facebook,2020-04-25,2002-12-23,Android
116126,M,Chelsea,normal,Promotional code,2020-05-10,1997-06-21,IOS
116139,M,Chelsea,normal,Google,2020-05-17,2000-05-21,Android
116145,F,Chelsea,normal,Facebook,2020-05-03,1996-09-09,Android
116162,M,Chelsea,normal,Google,2020-05-10,1999-06-15,Android
116169,F,Chelsea,normal,Instagram,2020-05-12,2001-12-01,Android
116172,M,Chelsea,premium,Google,2020-05-23,1996-11-06,Android
116176,M,Chelsea,premium,Google,2020-05-29,1995-08-30,Android
116177,F,Chelsea,premium,Promotional code,2020-05-27,1996-11-18,Web
116182,F,Chelsea,normal,Google,2020-05-29,1996-05-12,Web
116202,M,Chelsea,normal,Instagram,2020-05-11,2000-12-23,Android
116206,M,Chelsea,normal,Instagram,2020-04-19,2001-06-22,Android
116217,M,Chelsea,normal,Facebook,2020-05-12,2001-10-28,Web
116234,F,Chelsea,normal,Recommendation,2020-04-17,1998-03-02,Android
116243,M,Chelsea,normal,Google,2020-05-05,1999-07-23,Web
116244,F,Chelsea,normal,Facebook,2020-05-07,1997-09-04,Android
116295,F,Chelsea,premium,Recommendation,2020-04-21,1995-07-28,Android
116299,F,Chelsea,normal,Google,2020-04-15,1999-02-14,Android
116307,F,Chelsea,normal,Marketplace,2020-04-01,2000-02-17,Android
116321,F,Chelsea,premium,Marketplace,2020-05-07,1999-12-13,Web
116332,M,Chelsea,normal,Facebook,2020-05-01,1996-04-23,Android
116361,M,Chelsea,normal,Marketplace,2020-04-15,2000-02-12,Android
116377,F,Chelsea,normal,Google,2020-04-25,1996-12-10,Android
116400,M,Chelsea,premium,Facebook,2020-04-06,1996-02-27,Android
116419,M,Chelsea,premium,Marketplace,2020-05-10,1997-04-28,Android
116427,F,Chelsea,normal,Promotional code,2020-05-17,2001-01-09,Android
116437,F,Chelsea,premium,Marketplace,2020-05-27,2001-10-01,Android
116439,F,Chelsea,normal,Google,2020-04-15,2001-09-30,Android
116450,F,Chelsea,normal,Instagram,2020-05-04,1997-07-22,Android
116457,M,Chelsea,normal,Instagram,2020-04-08,2001-07-27,Android
116458,M,Chelsea,normal,Google,2020-05-21,1999-04-24,Android
116462,M,Chelsea,normal,Marketplace,2020-05-17,2000-08-18,Android
116467,F,Chelsea,normal,Facebook,2020-05-22,1996-09-04,Web
116492,F,Chelsea,premium,Marketplace,2020-05-29,1999-06-07,Android
116499,F,Chelsea,premium,Recommendation,2020-05-01,2002-06-13,Android
116500,F,Chelsea,normal,Google,2020-04-08,2000-04-12,Web
116505,M,Chelsea,normal,Google,2020-05-22,2000-03-11,Android
116513,M,Chelsea,premium,Facebook,2020-04-21,2001-11-10,Android
116528,F,Chelsea,premium,Recommendation,2020-04-16,2000-06-13,Android
116533,F,Chelsea,premium,Google,2020-05-13,2000-02-07,Android
116546,M,Chelsea,premium,Marketplace,2020-05-17,2000-02-29,Android
116548,M,Chelsea,premium,Google,2020-04-14,2000-11-09,Android
116582,M,Chelsea,normal,Facebook,2020-05-02,2002-01-25,Android
116592,M,Chelsea,normal,Marketplace,2020-05-17,1999-07-03,Android
116620,F,Chelsea,normal,Instagram,2020-05-14,2002-02-13,Android
116626,M,Chelsea,normal,Facebook,2020-05-07,2002-06-18,Web
116636,M,Chelsea,premium,Instagram,2020-04-25,2001-11-04,Android
116658,F,Chelsea,normal,Google,2020-04-23,1997-08-24,Web
116666,M,Chelsea,premium,Recommendation,2020-04-27,2002-04-08,Android
116670,M,Chelsea,normal,Facebook,2020-05-19,1999-02-28,Android
116676,M,Chelsea,normal,Google,2020-05-15,1996-08-05,Android
116688,F,Chelsea,premium,Google,2020-05-02,1995-04-10,Android
116695,F,Chelsea,normal,Marketplace,2020-04-13,2001-10-24,Android
116697,F,Chelsea,premium,Instagram,2020-04-05,2001-08-13,Android
116704,F,Chelsea,normal,Facebook,2020-04-22,2000-01-23,Android
116715,M,Chelsea,premium,Marketplace,2020-04-30,2001-12-14,Web
116735,F,Chelsea,normal,Instagram,2020-04-16,2002-06-05,IOS
116747,F,Chelsea,normal,Marketplace,2020-04-08,1999-11-25,Android
116752,F,Chelsea,premium,Instagram,2020-04-19,1998-10-14,Android
116773,F,Chelsea,premium,Google,2020-05-09,2000-12-02,Android
116776,F,Chelsea,premium,Instagram,2020-05-02,1995-05-27,Android
116778,M,Chelsea,premium,Facebook,2020-04-13,1996-10-01,Web
116780,F,Chelsea,normal,Marketplace,2020-04-14,1997-04-28,Android
116810,M,Chelsea,normal,Google,2020-05-04,2000-03-16,Android
116851,F,Chelsea,premium,Google,2020-04-02,1996-06-27,Android
116853,F,Chelsea,normal,Google,2020-05-24,1998-12-12,Web
116856,M,Chelsea,normal,Marketplace,2020-05-26,1996-12-14,Android
116857,F,Chelsea,normal,Instagram,2020-04-10,2000-09-20,Android
116870,F,Chelsea,premium,Marketplace,2020-05-27,2002-05-13,Android
116876,M,Chelsea,normal,Marketplace,2020-04-30,2001-08-03,Android
116877,F,Chelsea,normal,Promotional code,2020-04-23,2002-03-14,Android
116902,F,Chelsea,normal,Instagram,2020-04-03,2000-03-06,IOS
116924,M,Chelsea,premium,Instagram,2020-05-17,2000-08-28,Web
116925,M,Chelsea,normal,Instagram,2020-04-27,2000-03-22,Android
116951,F,Chelsea,premium,Recommendation,2020-05-02,1995-11-06,Android
116960,F,Chelsea,normal,Google,2020-05-27,1996-11-07,Android
116975,F,Chelsea,premium,Google,2020-04-10,1997-05-15,Android
116989,F,Chelsea,premium,Google,2020-05-16,1999-06-03,Android
116995,F,Chelsea,normal,Google,2020-05-15,1995-07-12,Web
117004,M,Chelsea,normal,Instagram,2020-04-06,1996-08-11,Android
117008,F,Chelsea,premium,Facebook,2020-05-01,1997-05-13,Android
117016,F,Chelsea,premium,Google,2020-04-21,2002-06-09,Android
117041,F,Chelsea,normal,Facebook,2020-05-04,2001-03-18,Android
117048,M,Chelsea,normal,Recommendation,2020-05-03,2001-08-18,Android
117067,M,Chelsea,normal,Promotional code,2020-04-13,1996-03-30,Web
117091,F,Chelsea,premium,Recommendation,2020-05-25,2002-07-29,Android
117096,M,Chelsea,premium,Marketplace,2020-05-24,1995-03-29,Android
117112,F,Chelsea,premium,Facebook,2020-05-03,1998-12-19,IOS
117120,F,Chelsea,normal,Google,2020-05-03,1995-10-27,Android
117124,M,Chelsea,normal,Instagram,2020-05-25,2001-08-19,Android
117159,M,Chelsea,normal,Promotional code,2020-04-25,1995-04-14,Android
117171,M,Chelsea,premium,Instagram,2020-04-07,1998-05-09,Android
117189,M,Chelsea,normal,Marketplace,2020-04-27,1998-06-21,Android
117191,M,Chelsea,normal,Promotional code,2020-05-27,2000-04-12,Web
117193,M,Chelsea,premium,Facebook,2020-04-13,2002-03-13,Android
117196,F,Chelsea,normal,Google,2020-04-23,2002-03-19,Android
117222,M,Chelsea,normal,Google,2020-04-17,1999-05-24,Android
117251,F,Chelsea,premium,Facebook,2020-05-04,2002-09-29,Android
117257,F,Chelsea,normal,Google,2020-05-24,1996-03-07,Web
117265,F,Chelsea,premium,Google,2020-04-15,2001-06-17,Android
117279,M,Chelsea,premium,Instagram,2020-05-04,1998-03-17,Android
117282,M,Chelsea,normal,Promotional code,2020-05-24,2001-05-02,Web
117284,F,Chelsea,premium,Marketplace,2020-05-17,2002-01-14,Android
117292,M,Chelsea,normal,Instagram,2020-04-22,1997-03-03,Android
117297,M,Chelsea,normal,Google,2020-05-29,1996-11-18,Web
117306,F,Chelsea,normal,Marketplace,2020-05-10,2000-06-15,Android
117308,M,Chelsea,normal,Facebook,2020-05-06,1996-04-24,Android
117312,M,Chelsea,premium,Google,2020-05-28,2002-05-12,Android
117333,M,Chelsea,normal,Google,2020-04-06,2001-10-29,Android
117338,M,Chelsea,normal,Google,2020-04-29,1998-05-22,Web
117356,M,Chelsea,normal,Instagram,2020-04-18,2002-07-10,Web
117362,M,Chelsea,premium,Promotional code,2020-05-27,1995-11-06,Android
117367,F,Chelsea,normal,Instagram,2020-05-01,2001-01-19,Android
117382,M,Chelsea,normal,Google,2020-04-07,1996-10-20,Android
117383,M,Chelsea,normal,Google,2020-05-18,1997-08-26,Android
117392,M,Chelsea,normal,Promotional code,2020-05-29,2000-01-15,Web
117398,M,Chelsea,premium,Google,2020-05-06,1995-06-15,Android
117399,F,Chelsea,premium,Facebook,2020-04-14,2000-02-02,Web
117418,F,Chelsea,normal,Instagram,2020-05-13,1995-04-20,Android
117426,M,Chelsea,premium,Instagram,2020-04-01,1995-02-10,Android
117427,M,Chelsea,normal,Google,2020-04-09,1996-08-31,Android
117464,F,Chelsea,premium,Recommendation,2020-05-28,2002-09-18,Android
117465,M,Chelsea,normal,Google,2020-04-16,2000-07-06,Web
117468,F,Chelsea,normal,Google,2020-04-30,2002-12-19,Web
117469,F,Chelsea,premium,Instagram,2020-04-16,2000-06-11,Android
117482,M,Chelsea,normal,Recommendation,2020-05-29,1997-10-16,Android
117509,F,Chelsea,normal,Facebook,2020-05-25,2001-03-07,Web
117513,M,Chelsea,normal,Google,2020-05-26,2001-07-08,Web
117522,M,Chelsea,premium,Recommendation,2020-05-21,2000-05-27,IOS
117529,F,Chelsea,normal,Instagram,2020-04-06,2002-11-21,IOS
117531,M,Chelsea,normal,Google,2020-04-05,2001-11-17,Android
117537,M,Chelsea,premium,Google,2020-04-24,1995-10-29,Android
117539,F,Chelsea,premium,Google,2020-04-19,1998-06-09,Android
117540,M,Chelsea,premium,Instagram,2020-05-25,1996-09-18,Android
117562,F,Chelsea,normal,Google,2020-04-26,1998-08-14,Android
117589,F,Chelsea,normal,Facebook,2020-05-26,1998-06-25,Web
117602,M,Chelsea,normal,Instagram,2020-04-22,1996-01-05,Android
117603,M,Chelsea,normal,Recommendation,2020-04-04,1996-11-21,Web
117617,M,Chelsea,premium,Google,2020-05-14,1999-06-16,Android
117644,F,Chelsea,normal,Marketplace,2020-04-17,2002-09-03,Android
117656,M,Chelsea,premium,Recommendation,2020-05-07,2000-08-23,Android
117667,F,Chelsea,premium,Google,2020-04-24,2000-01-29,Android
117669,F,Chelsea,normal,Promotional code,2020-05-02,1999-07-11,Web
117670,M,Chelsea,normal,Google,2020-05-14,2001-12-02,Android
117679,F,Chelsea,premium,Facebook,2020-04-11,2001-05-21,Android
117694,M,Chelsea,normal,Google,2020-04-02,1996-11-16,Android
117706,F,Chelsea,normal,Facebook,2020-04-12,1996-01-27,Android
117739,M,Chelsea,premium,Facebook,2020-04-03,2000-06-22,Android
117746,F,Chelsea,normal,Marketplace,2020-04-14,1998-11-28,Web
117759,M,Chelsea,normal,Facebook,2020-05-14,1998-11-27,Android
117763,F,Chelsea,premium,Google,2020-04-03,1998-07-09,Android
117778,F,Chelsea,premium,Google,2020-04-26,1995-10-10,Android
117780,F,Chelsea,premium,Marketplace,2020-04-13,2001-07-29,Android
117781,M,Chelsea,premium,Instagram,2020-05-10,2002-06-07,Android
117797,M,Chelsea,premium,Promotional code,2020-05-29,1997-10-11,Android
117816,F,Chelsea,normal,Instagram,2020-05-12,2001-09-12,Android
117821,F,Chelsea,normal,Instagram,2020-04-08,1997-01-03,Android
117827,F,Chelsea,normal,Facebook,2020-04-10,1995-04-02,Android
117842,M,Chelsea,normal,Recommendation,2020-04-07,1999-04-15,Android
117850,M,Chelsea,normal,Google,2020-05-18,1999-07-17,Web
117866,M,Chelsea,premium,Instagram,2020-04-11,2001-06-20,IOS
117877,M,Chelsea,premium,Google,2020-04-13,1999-06-21,Android
117888,M,Chelsea,normal,Recommendation,2020-05-20,1997-06-17,Web
117899,M,Chelsea,premium,Marketplace,2020-05-28,2001-05-22,Android
117906,F,Chelsea,normal,Google,2020-05-02,2002-12-07,Web
117917,F,Chelsea,normal,Google,2020-05-25,1996-08-12,Android
117925,F,Chelsea,premium,Google,2020-05-25,2000-10-11,Web
117940,M,Chelsea,normal,Google,2020-05-07,1999-07-14,Web
117943,F,Chelsea,premium,Google,2020-05-10,1999-11-02,Android
117958,F,Chelsea,normal,Promotional code,2020-05-14,1999-01-07,Android
117962,F,Chelsea,normal,Google,2020-04-29,1998-04-25,Android
117965,F,Chelsea,normal,Google,2020-05-09,1995-04-07,IOS
117979,F,Chelsea,normal,Instagram,2020-04-30,1996-12-31,Android
117984,M,Chelsea,premium,Marketplace,2020-04-25,1995-03-13,Android
117996,M,Chelsea,normal,Instagram,2020-04-04,2000-05-02,Android
117998,F,Chelsea,normal,Promotional code,2020-04-26,1997-02-16,Android
117999,F,Chelsea,premium,Marketplace,2020-04-23,1999-10-03,IOS
118002,M,Chelsea,normal,Facebook,2020-04-25,1997-10-22,Web
118005,M,Chelsea,premium,Google,2020-05-18,2001-02-11,Android
118018,M,Chelsea,normal,Google,2020-05-29,2002-06-10,Android
118025,M,Chelsea,normal,Recommendation,2020-05-18,1998-01-09,IOS
118033,F,Chelsea,premium,Instagram,2020-04-17,1998-12-14,Android
118066,M,Chelsea,normal,Google,2020-05-28,2002-01-04,Android
118079,F,Chelsea,premium,Google,2020-04-05,2000-07-04,Android
118095,M,Chelsea,premium,Recommendation,2020-04-09,2000-03-05,Android
118104,F,Chelsea,premium,Google,2020-04-28,1995-07-13,Android
118106,F,Chelsea,normal,Google,2020-04-01,1997-11-11,Android
118119,M,Chelsea,premium,Google,2020-04-05,2002-10-09,Android
118133,F,Chelsea,normal,Instagram,2020-05-15,2002-03-01,Web
118137,F,Chelsea,normal,Facebook,2020-05-27,2001-02-13,Android
118139,F,Chelsea,premium,Facebook,2020-04-15,2000-08-20,Web
118144,F,Chelsea,normal,Google,2020-04-26,1996-04-09,Android
118147,M,Chelsea,normal,Facebook,2020-04-11,2002-07-15,Web
118160,F,Chelsea,premium,Marketplace,2020-04-14,1996-10-31,Android
118166,F,Chelsea,premium,Google,2020-05-09,1998-10-30,Android
118170,F,Chelsea,premium,Instagram,2020-04-21,2002-10-19,Android
118177,M,Chelsea,normal,Google,2020-05-15,1999-01-13,Android
118183,F,Chelsea,premium,Promotional code,2020-05-09,1997-09-13,Android
118191,M,Chelsea,normal,Instagram,2020-05-27,1995-04-11,Android
118203,M,Chelsea,normal,Google,2020-04-04,2002-05-21,Android
118206,F,Chelsea,normal,Promotional code,2020-05-18,2002-09-05,Android
118209,M,Chelsea,normal,Facebook,2020-04-03,2001-10-13,Android
118221,F,Chelsea,premium,Instagram,2020-05-04,2001-10-31,Android
118232,F,Chelsea,normal,Google,2020-04-12,1996-04-30,Android
118251,M,Chelsea,premium,Google,2020-04-01,2002-06-22,Android
118256,M,Chelsea,premium,Promotional code,2020-04-17,2000-06-11,Android
118275,F,Chelsea,normal,Recommendation,2020-04-19,1996-04-19,Android
118278,F,Chelsea,normal,Marketplace,2020-04-04,1996-03-20,Android
118290,F,Chelsea,premium,Marketplace,2020-04-01,1998-07-24,Android
118310,M,Chelsea,normal,Instagram,2020-04-30,1996-08-19,Android
118312,F,Chelsea,normal,Instagram,2020-05-12,1998-07-02,Android
118318,M,Chelsea,normal,Google,2020-05-25,1996-07-01,Web
118327,F,Chelsea,normal,Promotional code,2020-04-28,1998-11-19,IOS
118333,F,Chelsea,normal,Recommendation,2020-05-11,2002-09-15,Android
118338,F,Chelsea,normal,Google,2020-05-26,1995-06-28,Android
118341,M,Chelsea,premium,Instagram,2020-05-21,1996-09-20,Android
118349,M,Chelsea,normal,Google,2020-05-14,1995-11-04,Android
118357,M,Chelsea,normal,Recommendation,2020-05-08,1996-12-01,Android
118360,F,Chelsea,normal,Google,2020-04-15,1996-04-08,Android
118371,M,Chelsea,normal,Marketplace,2020-04-27,2001-12-29,Android
118374,F,Chelsea,premium,Instagram,2020-04-16,2001-07-08,Android
118392,M,Chelsea,normal,Google,2020-05-12,1999-08-31,Android
118396,M,Chelsea,normal,Facebook,2020-04-13,1999-12-04,Android
118397,F,Chelsea,premium,Marketplace,2020-04-23,1998-09-29,Android
118430,F,Chelsea,normal,Facebook,2020-05-22,1999-03-09,Android
118436,F,Chelsea,normal,Instagram,2020-04-23,2000-10-23,Android
118447,M,Chelsea,premium,Google,2020-05-27,1995-09-03,Android
118452,F,Chelsea,premium,Instagram,2020-04-06,2000-12-31,Android
118482,F,Chelsea,premium,Google,2020-04-16,2002-07-17,Android
118496,M,Chelsea,normal,Google,2020-04-25,1997-03-13,Android
118521,M,Chelsea,normal,Google,2020-05-02,1995-12-04,Android
118524,F,Chelsea,premium,Google,2020-05-14,2002-06-09,Android
118532,M,Chelsea,normal,Instagram,2020-04-18,1999-11-01,Android
123646,M,Chelsea,normal,Instagram,2020-04-11,2001-05-27,Android
123673,M,Chelsea,normal,Marketplace,2020-04-22,2001-09-20,Android
123676,M,Chelsea,normal,Google,2020-05-16,1999-08-02,Android
123713,F,Chelsea,normal,Google,2020-05-15,1996-08-29,Android
123725,M,Chelsea,normal,Google,2020-04-13,2000-12-21,Android
123729,M,Chelsea,normal,Marketplace,2020-04-29,1998-09-27,Android
123760,M,Chelsea,premium,Instagram,2020-05-19,2002-01-22,Android
123793,F,Chelsea,premium,Recommendation,2020-05-08,1999-09-11,IOS
123799,M,Chelsea,premium,Instagram,2020-04-12,2002-05-30,Android
123833,F,Chelsea,premium,Google,2020-04-28,1998-07-29,Android
123864,F,Chelsea,premium,Instagram,2020-05-02,1999-10-11,Android
123885,F,Chelsea,normal,Google,2020-05-25,1995-08-06,Android
123918,M,Chelsea,premium,Google,2020-05-24,1995-05-10,Android
123935,F,Chelsea,premium,Google,2020-04-23,1998-04-22,Android
123994,M,Chelsea,normal,Facebook,2020-04-17,1997-08-25,Android
124012,F,Chelsea,premium,Google,2020-04-27,1999-01-01,Android
124096,M,Chelsea,premium,Google,2020-04-25,2002-07-22,Android
124143,F,Chelsea,premium,Recommendation,2020-05-24,1998-11-25,Android
124222,F,Chelsea,normal,Instagram,2020-04-01,2001-11-13,Android
124239,M,Chelsea,normal,Instagram,2020-05-01,1996-05-12,Android
124257,F,Chelsea,normal,Facebook,2020-05-29,1998-04-07,Android
124323,M,Chelsea,normal,Instagram,2020-05-24,2002-05-29,IOS
124456,F,Chelsea,normal,Google,2020-04-21,1997-06-12,Android
124483,F,Chelsea,normal,Promotional code,2020-05-17,1999-06-13,Android
124548,F,Chelsea,normal,Google,2020-04-09,1997-04-14,Android
124552,F,Chelsea,premium,Promotional code,2020-05-30,2000-03-11,Android
124553,M,Chelsea,premium,Google,2020-05-03,1997-07-16,Android
124582,M,Chelsea,normal,Instagram,2020-04-21,2001-03-06,Web
124615,M,Chelsea,normal,Google,2020-05-20,2001-08-16,Android
124676,F,Chelsea,premium,Google,2020-04-13,1996-09-30,Android
124680,F,Chelsea,normal,Google,2020-04-19,1996-09-22,Android
124698,M,Chelsea,normal,Marketplace,2020-05-27,2001-07-31,IOS
124716,F,Chelsea,normal,Marketplace,2020-05-13,2002-09-03,Android
112314,M,East Village,normal,Instagram,2020-05-06,1995-05-02,Android
112330,M,East Village,normal,Google,2020-04-11,1999-09-11,Web
112349,M,East Village,premium,Instagram,2020-05-09,1997-09-14,Android
112387,F,East Village,normal,Google,2020-05-17,1997-04-19,Android
112406,M,East Village,premium,Google,2020-04-01,1998-11-07,Android
112444,M,East Village,premium,Facebook,2020-04-14,2002-09-27,Android
112447,M,East Village,normal,Google,2020-04-07,2001-07-12,Android
112449,M,East Village,normal,Google,2020-04-18,1996-06-11,Android
112450,M,East Village,normal,Facebook,2020-04-15,2002-07-30,Android
